"vpnr" "group" "alter" "sex" "hand" "fach" "sprache" "color" "cs" "rep" "wort" "istwort" "istpositiv" "uspositiv" "istmaskiert" "us0" "us1" "us2" "us3" "us4" "liking0" "liking1" "liking2" "valenz_response" "valenz_rt" "sichtbar_response_pos" "sichtbar_response" "sichtbar_response_text" "sichtbar_korrekt" "sichtbar_rt"
"12611" "58" 1 29 1 1 1 1 "BEWL" 13 0 "botuyn" 0 -1 1 0 15 6 1 22 21 3 2 2 0 1069 1 13 "botuyn" 1 783
"12612" "58" 1 29 1 1 1 1 "BEWL" 13 1 "botuyn" 0 -1 1 0 15 6 1 22 21 3 2 2 0 949 1 13 "botuyn" 1 1272
"12613" "58" 1 29 1 1 1 1 "BEWL" 13 2 "botuyn" 0 -1 1 0 15 6 1 22 21 3 2 2 0 781 1 13 "botuyn" 1 752
"12614" "58" 1 29 1 1 1 1 "BEWL" 13 3 "botuyn" 0 -1 1 0 15 6 1 22 21 3 2 2 0 845 1 13 "botuyn" 1 1182
"12615" "58" 1 29 1 1 1 1 "BEWL" 13 4 "botuyn" 0 -1 1 0 15 6 1 22 21 3 2 2 0 798 1 13 "botuyn" 1 1112
"12616" "58" 1 29 1 1 1 1 "BEWL" 13 5 "botuyn" 0 -1 1 0 15 6 1 22 21 3 2 2 0 758 1 13 "botuyn" 1 967
"12617" "58" 1 29 1 1 1 1 "BEWL" 13 6 "botuyn" 0 -1 1 0 15 6 1 22 21 3 2 2 0 1077 7 8 "kiwehon" 0 5889
"12618" "58" 1 29 1 1 1 1 "BEWL" 13 7 "botuyn" 0 -1 1 0 15 6 1 22 21 3 2 2 0 709 1 13 "botuyn" 1 1270
"12619" "58" 1 29 1 1 1 1 "BEWL" 13 8 "botuyn" 0 -1 1 0 15 6 1 22 21 3 2 2 0 1021 1 13 "botuyn" 1 1103
"12620" "58" 1 29 1 1 1 1 "BEWL" 13 9 "botuyn" 0 -1 1 0 15 6 1 22 21 3 2 2 0 541 1 13 "botuyn" 1 880
"12621" "58" 1 29 1 1 1 1 "BEWL" 14 0 "permife" 0 -1 1 0 3 10 16 14 13 3 2 2 0 1222 15 14 "permife" 1 952
"12622" "58" 1 29 1 1 1 1 "BEWL" 14 1 "permife" 0 -1 1 0 3 10 16 14 13 3 2 2 0 981 15 14 "permife" 1 735
"12623" "58" 1 29 1 1 1 1 "BEWL" 14 2 "permife" 0 -1 1 0 3 10 16 14 13 3 2 2 0 965 15 14 "permife" 1 1293
"12624" "58" 1 29 1 1 1 1 "BEWL" 14 3 "permife" 0 -1 1 0 3 10 16 14 13 3 2 2 0 1148 15 14 "permife" 1 910
"12625" "58" 1 29 1 1 1 1 "BEWL" 14 4 "permife" 0 -1 1 0 3 10 16 14 13 3 2 2 0 845 15 14 "permife" 1 846
"12626" "58" 1 29 1 1 1 1 "BEWL" 14 5 "permife" 0 -1 1 0 3 10 16 14 13 3 2 2 0 1110 15 14 "permife" 1 687
"12627" "58" 1 29 1 1 1 1 "BEWL" 14 6 "permife" 0 -1 1 0 3 10 16 14 13 3 2 2 0 774 15 14 "permife" 1 607
"12628" "58" 1 29 1 1 1 1 "BEWL" 14 7 "permife" 0 -1 1 0 3 10 16 14 13 3 2 2 0 598 15 14 "permife" 1 1038
"12629" "58" 1 29 1 1 1 1 "BEWL" 14 8 "permife" 0 -1 1 0 3 10 16 14 13 3 2 2 0 1574 15 14 "permife" 1 814
"12630" "58" 1 29 1 1 1 1 "BEWL" 14 9 "permife" 0 -1 1 0 3 10 16 14 13 3 2 2 0 789 15 14 "permife" 1 1320
"12631" "58" 1 29 1 1 1 1 "BEWL" 15 0 "ubajec" 0 -1 1 0 8 12 24 9 18 4 3 3 0 1118 22 12 "uwimor" 0 6342
"12632" "58" 1 29 1 1 1 1 "BEWL" 15 1 "ubajec" 0 -1 1 0 8 12 24 9 18 4 3 3 0 943 20 15 "ubajec" 1 6222
"12633" "58" 1 29 1 1 1 1 "BEWL" 15 2 "ubajec" 0 -1 1 0 8 12 24 9 18 4 3 3 0 925 20 15 "ubajec" 1 1079
"12634" "58" 1 29 1 1 1 1 "BEWL" 15 3 "ubajec" 0 -1 1 0 8 12 24 9 18 4 3 3 0 1116 20 15 "ubajec" 1 1831
"12635" "58" 1 29 1 1 1 1 "BEWL" 15 4 "ubajec" 0 -1 1 0 8 12 24 9 18 4 3 3 0 1317 20 15 "ubajec" 1 837
"12636" "58" 1 29 1 1 1 1 "BEWL" 15 5 "ubajec" 0 -1 1 0 8 12 24 9 18 4 3 3 0 869 20 15 "ubajec" 1 848
"12637" "58" 1 29 1 1 1 1 "BEWL" 15 6 "ubajec" 0 -1 1 0 8 12 24 9 18 4 3 3 0 812 20 15 "ubajec" 1 974
"12638" "58" 1 29 1 1 1 1 "BEWL" 15 7 "ubajec" 0 -1 1 0 8 12 24 9 18 4 3 3 0 701 20 15 "ubajec" 1 855
"12639" "58" 1 29 1 1 1 1 "BEWL" 15 8 "ubajec" 0 -1 1 0 8 12 24 9 18 4 3 3 0 900 20 15 "ubajec" 1 766
"12640" "58" 1 29 1 1 1 1 "BEWL" 15 9 "ubajec" 0 -1 1 0 8 12 24 9 18 4 3 3 0 573 20 15 "ubajec" 1 534
"12641" "58" 1 29 1 1 1 1 "BEWL" 16 0 "sleshen" 0 -1 1 0 19 7 23 5 0 3 2 2 0 1148 18 16 "sleshen" 1 2526
"12642" "58" 1 29 1 1 1 1 "BEWL" 16 1 "sleshen" 0 -1 1 0 19 7 23 5 0 3 2 2 0 1077 18 16 "sleshen" 1 869
"12643" "58" 1 29 1 1 1 1 "BEWL" 16 2 "sleshen" 0 -1 1 0 19 7 23 5 0 3 2 2 0 1173 18 16 "sleshen" 1 1119
"12644" "58" 1 29 1 1 1 1 "BEWL" 16 3 "sleshen" 0 -1 1 0 19 7 23 5 0 3 2 2 0 557 18 16 "sleshen" 1 710
"12645" "58" 1 29 1 1 1 1 "BEWL" 16 4 "sleshen" 0 -1 1 0 19 7 23 5 0 3 2 2 0 733 18 16 "sleshen" 1 719
"12646" "58" 1 29 1 1 1 1 "BEWL" 16 5 "sleshen" 0 -1 1 0 19 7 23 5 0 3 2 2 0 1061 18 16 "sleshen" 1 1389
"12647" "58" 1 29 1 1 1 1 "BEWL" 16 6 "sleshen" 0 -1 1 0 19 7 23 5 0 3 2 2 0 1229 18 16 "sleshen" 1 1173
"12648" "58" 1 29 1 1 1 1 "BEWL" 16 7 "sleshen" 0 -1 1 0 19 7 23 5 0 3 2 2 0 781 18 16 "sleshen" 1 1014
"12649" "58" 1 29 1 1 1 1 "BEWL" 16 8 "sleshen" 0 -1 1 0 19 7 23 5 0 3 2 2 0 677 18 16 "sleshen" 1 872
"12650" "58" 1 29 1 1 1 1 "BEWL" 16 9 "sleshen" 0 -1 1 0 19 7 23 5 0 3 2 2 0 702 18 16 "sleshen" 1 759
"12651" "58" 1 29 1 1 1 1 "BEWL" 17 0 "hiwawa" 0 -1 1 0 19 1 0 14 10 4 3 3 0 3367 4 7 "hilejin" -1 7519
"12652" "58" 1 29 1 1 1 1 "BEWL" 17 1 "hiwawa" 0 -1 1 0 19 1 0 14 10 4 3 3 0 925 5 17 "hiwawa" 1 2397
"12653" "58" 1 29 1 1 1 1 "BEWL" 17 2 "hiwawa" 0 -1 1 0 19 1 0 14 10 4 3 3 0 717 5 17 "hiwawa" 1 1839
"12654" "58" 1 29 1 1 1 1 "BEWL" 17 3 "hiwawa" 0 -1 1 0 19 1 0 14 10 4 3 3 0 1013 5 17 "hiwawa" 1 1519
"12655" "58" 1 29 1 1 1 1 "BEWL" 17 4 "hiwawa" 0 -1 1 0 19 1 0 14 10 4 3 3 0 1269 4 7 "hilejin" -1 6182
"12656" "58" 1 29 1 1 1 1 "BEWL" 17 5 "hiwawa" 0 -1 1 0 19 1 0 14 10 4 3 3 0 1150 5 17 "hiwawa" 1 1063
"12657" "58" 1 29 1 1 1 1 "BEWL" 17 6 "hiwawa" 0 -1 1 0 19 1 0 14 10 4 3 3 0 845 5 17 "hiwawa" 1 792
"12658" "58" 1 29 1 1 1 1 "BEWL" 17 7 "hiwawa" 0 -1 1 0 19 1 0 14 10 4 3 3 0 758 5 17 "hiwawa" 1 919
"12659" "58" 1 29 1 1 1 1 "BEWL" 17 8 "hiwawa" 0 -1 1 0 19 1 0 14 10 4 3 3 0 574 5 17 "hiwawa" 1 879
"12660" "58" 1 29 1 1 1 1 "BEWL" 17 9 "hiwawa" 0 -1 1 0 19 1 0 14 10 4 3 3 0 653 5 17 "hiwawa" 1 1160
"12661" "58" 1 29 1 1 1 1 "BEWL" 18 0 "laumens" 0 -1 1 1 23 12 24 13 6 3 3 3 0 1404 7 8 "kiwehon" -1 1079
"12662" "58" 1 29 1 1 1 1 "BEWL" 18 1 "laumens" 0 -1 1 1 23 12 24 13 6 3 3 3 0 1348 9 18 "laumens" 1 709
"12663" "58" 1 29 1 1 1 1 "BEWL" 18 2 "laumens" 0 -1 1 1 23 12 24 13 6 3 3 3 0 916 20 15 "ubajec" 0 5230
"12664" "58" 1 29 1 1 1 1 "BEWL" 18 3 "laumens" 0 -1 1 1 23 12 24 13 6 3 3 3 0 789 22 12 "uwimor" 0 1670
"12665" "58" 1 29 1 1 1 1 "BEWL" 18 4 "laumens" 0 -1 1 1 23 12 24 13 6 3 3 3 0 932 13 6 "noste" 0 837
"12666" "58" 1 29 1 1 1 1 "BEWL" 18 5 "laumens" 0 -1 1 1 23 12 24 13 6 3 3 3 0 1229 15 14 "permife" 0 886
"12667" "58" 1 29 1 1 1 1 "BEWL" 18 6 "laumens" 0 -1 1 1 23 12 24 13 6 3 3 3 0 1029 20 15 "ubajec" 0 670
"12668" "58" 1 29 1 1 1 1 "BEWL" 18 7 "laumens" 0 -1 1 1 23 12 24 13 6 3 3 3 0 1188 19 4 "tewok" 0 1206
"12669" "58" 1 29 1 1 1 1 "BEWL" 18 8 "laumens" 0 -1 1 1 23 12 24 13 6 3 3 3 0 1045 2 23 "frask" -1 1327
"12670" "58" 1 29 1 1 1 1 "BEWL" 18 9 "laumens" 0 -1 1 1 23 12 24 13 6 3 3 3 0 1461 17 9 "schese" 0 759
"12671" "58" 1 29 1 1 1 1 "BEWL" 19 0 "furasti" 0 -1 1 1 18 22 5 4 15 5 4 4 0 1244 22 12 "uwimor" 0 4517
"12672" "58" 1 29 1 1 1 1 "BEWL" 19 1 "furasti" 0 -1 1 1 18 22 5 4 15 5 4 4 0 869 20 15 "ubajec" 0 1725
"12673" "58" 1 29 1 1 1 1 "BEWL" 19 2 "furasti" 0 -1 1 1 18 22 5 4 15 5 4 4 0 948 0 22 "botsy" -1 2792
"12674" "58" 1 29 1 1 1 1 "BEWL" 19 3 "furasti" 0 -1 1 1 18 22 5 4 15 5 4 4 0 924 21 20 "umeuken" 0 806
"12675" "58" 1 29 1 1 1 1 "BEWL" 19 4 "furasti" 0 -1 1 1 18 22 5 4 15 5 4 4 0 660 4 7 "hilejin" 0 879
"12676" "58" 1 29 1 1 1 1 "BEWL" 19 5 "furasti" 0 -1 1 1 18 22 5 4 15 5 4 4 0 1499 14 11 "obacu" 0 1774
"12677" "58" 1 29 1 1 1 1 "BEWL" 19 6 "furasti" 0 -1 1 1 18 22 5 4 15 5 4 4 0 1134 1 13 "botuyn" -1 887
"12678" "58" 1 29 1 1 1 1 "BEWL" 19 7 "furasti" 0 -1 1 1 18 22 5 4 15 5 4 4 0 908 21 20 "umeuken" 0 1062
"12679" "58" 1 29 1 1 1 1 "BEWL" 19 8 "furasti" 0 -1 1 1 18 22 5 4 15 5 4 4 0 1324 22 12 "uwimor" 0 1709
"12680" "58" 1 29 1 1 1 1 "BEWL" 19 9 "furasti" 0 -1 1 1 18 22 5 4 15 5 4 4 0 604 10 5 "medan" 0 1750
"12681" "58" 1 29 1 1 1 1 "BEWL" 20 0 "umeuken" 0 -1 1 1 7 2 3 16 11 4 3 3 0 1062 4 7 "hilejin" -1 9191
"12682" "58" 1 29 1 1 1 1 "BEWL" 20 1 "umeuken" 0 -1 1 1 7 2 3 16 11 4 3 3 0 750 7 8 "kiwehon" -1 2007
"12683" "58" 1 29 1 1 1 1 "BEWL" 20 2 "umeuken" 0 -1 1 1 7 2 3 16 11 4 3 3 0 1133 3 19 "furasti" -1 1877
"12684" "58" 1 29 1 1 1 1 "BEWL" 20 3 "umeuken" 0 -1 1 1 7 2 3 16 11 4 3 3 0 956 0 22 "botsy" -1 1007
"12685" "58" 1 29 1 1 1 1 "BEWL" 20 4 "umeuken" 0 -1 1 1 7 2 3 16 11 4 3 3 0 1535 21 20 "umeuken" 1 4774
"12686" "58" 1 29 1 1 1 1 "BEWL" 20 5 "umeuken" 0 -1 1 1 7 2 3 16 11 4 3 3 0 932 3 19 "furasti" -1 1381
"12687" "58" 1 29 1 1 1 1 "BEWL" 20 6 "umeuken" 0 -1 1 1 7 2 3 16 11 4 3 3 0 1637 7 8 "kiwehon" -1 2671
"12688" "58" 1 29 1 1 1 1 "BEWL" 20 7 "umeuken" 0 -1 1 1 7 2 3 16 11 4 3 3 0 1172 10 5 "medan" -1 1118
"12689" "58" 1 29 1 1 1 1 "BEWL" 20 8 "umeuken" 0 -1 1 1 7 2 3 16 11 4 3 3 0 940 8 1 "larnist" -1 775
"12690" "58" 1 29 1 1 1 1 "BEWL" 20 9 "umeuken" 0 -1 1 1 7 2 3 16 11 4 3 3 0 1044 3 19 "furasti" -1 981
"12691" "58" 1 29 1 1 1 1 "BEWL" 21 0 "jaciyn" 0 -1 1 1 21 17 20 9 8 3 3 3 0 948 17 9 "schese" 0 3223
"12692" "58" 1 29 1 1 1 1 "BEWL" 21 1 "jaciyn" 0 -1 1 1 21 17 20 9 8 3 3 3 0 829 9 18 "laumens" 0 1333
"12693" "58" 1 29 1 1 1 1 "BEWL" 21 2 "jaciyn" 0 -1 1 1 21 17 20 9 8 3 3 3 0 1140 12 2 "nalber" 0 5262
"12694" "58" 1 29 1 1 1 1 "BEWL" 21 3 "jaciyn" 0 -1 1 1 21 17 20 9 8 3 3 3 0 1028 23 0 "yosud" 0 1694
"12695" "58" 1 29 1 1 1 1 "BEWL" 21 4 "jaciyn" 0 -1 1 1 21 17 20 9 8 3 3 3 0 813 1 13 "botuyn" -1 1086
"12696" "58" 1 29 1 1 1 1 "BEWL" 21 5 "jaciyn" 0 -1 1 1 21 17 20 9 8 3 3 3 0 812 4 7 "hilejin" -1 1352
"12697" "58" 1 29 1 1 1 1 "BEWL" 21 6 "jaciyn" 0 -1 1 1 21 17 20 9 8 3 3 3 0 901 3 19 "furasti" -1 1462
"12698" "58" 1 29 1 1 1 1 "BEWL" 21 7 "jaciyn" 0 -1 1 1 21 17 20 9 8 3 3 3 0 1149 1 13 "botuyn" -1 1095
"12699" "58" 1 29 1 1 1 1 "BEWL" 21 8 "jaciyn" 0 -1 1 1 21 17 20 9 8 3 3 3 0 1468 9 18 "laumens" 0 1510
"12700" "58" 1 29 1 1 1 1 "BEWL" 21 9 "jaciyn" 0 -1 1 1 21 17 20 9 8 3 3 3 0 668 5 17 "hiwawa" -1 830
"12701" "58" 1 29 1 1 1 1 "BEWL" 22 0 "botsy" 0 -1 1 1 12 9 23 19 17 5 5 5 0 1156 16 3 "pimuide" 0 4837
"12702" "58" 1 29 1 1 1 1 "BEWL" 22 1 "botsy" 0 -1 1 1 12 9 23 19 17 5 5 5 0 1541 20 15 "ubajec" 0 2478
"12703" "58" 1 29 1 1 1 1 "BEWL" 22 2 "botsy" 0 -1 1 1 12 9 23 19 17 5 5 5 0 1091 7 8 "kiwehon" 0 10014
"12704" "58" 1 29 1 1 1 1 "BEWL" 22 3 "botsy" 0 -1 1 1 12 9 23 19 17 5 5 5 0 1596 14 11 "obacu" 0 1063
"12705" "58" 1 29 1 1 1 1 "BEWL" 22 4 "botsy" 0 -1 1 1 12 9 23 19 17 5 5 5 0 1429 9 18 "laumens" 0 983
"12706" "58" 1 29 1 1 1 1 "BEWL" 22 5 "botsy" 0 -1 1 1 12 9 23 19 17 5 5 5 0 1037 3 19 "furasti" 0 3023
"12707" "58" 1 29 1 1 1 1 "BEWL" 22 6 "botsy" 0 -1 1 1 12 9 23 19 17 5 5 5 0 1308 8 1 "larnist" 0 1232
"12708" "58" 1 29 1 1 1 1 "BEWL" 22 7 "botsy" 0 -1 1 1 12 9 23 19 17 5 5 5 0 1116 15 14 "permife" 0 839
"12709" "58" 1 29 1 1 1 1 "BEWL" 22 8 "botsy" 0 -1 1 1 12 9 23 19 17 5 5 5 0 820 8 1 "larnist" 0 598
"12710" "58" 1 29 1 1 1 1 "BEWL" 22 9 "botsy" 0 -1 1 1 12 9 23 19 17 5 5 5 0 1100 20 15 "ubajec" 0 494
"12711" "58" 1 29 1 1 1 1 "BEWL" 23 0 "frask" 0 -1 1 1 2 8 1 7 20 4 3 3 0 1852 21 20 "umeuken" 0 6584
"12712" "58" 1 29 1 1 1 1 "BEWL" 23 1 "frask" 0 -1 1 1 2 8 1 7 20 4 3 3 0 1020 19 4 "tewok" 0 1071
"12713" "58" 1 29 1 1 1 1 "BEWL" 23 2 "frask" 0 -1 1 1 2 8 1 7 20 4 3 3 0 918 7 8 "kiwehon" 0 2263
"12714" "58" 1 29 1 1 1 1 "BEWL" 23 3 "frask" 0 -1 1 1 2 8 1 7 20 4 3 3 0 748 19 4 "tewok" 0 2390
"12715" "58" 1 29 1 1 1 1 "BEWL" 23 4 "frask" 0 -1 1 1 2 8 1 7 20 4 3 3 0 1124 5 17 "hiwawa" 0 975
"12716" "58" 1 29 1 1 1 1 "BEWL" 23 5 "frask" 0 -1 1 1 2 8 1 7 20 4 3 3 0 1060 23 0 "yosud" 0 1096
"12717" "58" 1 29 1 1 1 1 "BEWL" 23 6 "frask" 0 -1 1 1 2 8 1 7 20 4 3 3 0 1444 9 18 "laumens" 0 1470
"12718" "58" 1 29 1 1 1 1 "BEWL" 23 7 "frask" 0 -1 1 1 2 8 1 7 20 4 3 3 0 612 22 12 "uwimor" 0 1549
"12719" "58" 1 29 1 1 1 1 "BEWL" 23 8 "frask" 0 -1 1 1 2 8 1 7 20 4 3 3 0 1173 15 14 "permife" 0 1160
"12720" "58" 1 29 1 1 1 1 "BEWL" 23 9 "frask" 0 -1 1 1 2 8 1 7 20 4 3 3 0 2780 22 12 "uwimor" 0 1016
"12721" "6" 2 19 1 2 1 1 "VWL" 0 0 "larnist" 0 -1 0 0 19 22 9 8 17 1 1 1 0 1753 8 0 "larnist" 1 1087
"12722" "6" 2 19 1 2 1 1 "VWL" 0 1 "larnist" 0 -1 0 0 19 22 9 8 17 1 1 1 1 879 8 0 "larnist" 1 4360
"12723" "6" 2 19 1 2 1 1 "VWL" 0 2 "larnist" 0 -1 0 0 19 22 9 8 17 1 1 1 1 1383 8 0 "larnist" 1 1902
"12724" "6" 2 19 1 2 1 1 "VWL" 0 3 "larnist" 0 -1 0 0 19 22 9 8 17 1 1 1 1 880 8 0 "larnist" 1 807
"12725" "6" 2 19 1 2 1 1 "VWL" 0 4 "larnist" 0 -1 0 0 19 22 9 8 17 1 1 1 1 959 8 0 "larnist" 1 1400
"12726" "6" 2 19 1 2 1 1 "VWL" 0 5 "larnist" 0 -1 0 0 19 22 9 8 17 1 1 1 1 647 8 0 "larnist" 1 1097
"12727" "6" 2 19 1 2 1 1 "VWL" 0 6 "larnist" 0 -1 0 0 19 22 9 8 17 1 1 1 0 14223 13 13 "noste" 0 944
"12728" "6" 2 19 1 2 1 1 "VWL" 0 7 "larnist" 0 -1 0 0 19 22 9 8 17 1 1 1 1 1223 7 9 "kiwehon" -1 1169
"12729" "6" 2 19 1 2 1 1 "VWL" 0 8 "larnist" 0 -1 0 0 19 22 9 8 17 1 1 1 1 560 8 0 "larnist" 1 655
"12730" "6" 2 19 1 2 1 1 "VWL" 0 9 "larnist" 0 -1 0 0 19 22 9 8 17 1 1 1 1 599 8 0 "larnist" 1 1000
"12731" "6" 2 19 1 2 1 1 "VWL" 1 0 "laumens" 0 -1 0 0 0 11 6 14 18 1 1 1 1 1031 9 1 "laumens" 1 952
"12732" "6" 2 19 1 2 1 1 "VWL" 1 1 "laumens" 0 -1 0 0 0 11 6 14 18 1 1 1 1 904 9 1 "laumens" 1 928
"12733" "6" 2 19 1 2 1 1 "VWL" 1 2 "laumens" 0 -1 0 0 0 11 6 14 18 1 1 1 1 1209 9 1 "laumens" 1 831
"12734" "6" 2 19 1 2 1 1 "VWL" 1 3 "laumens" 0 -1 0 0 0 11 6 14 18 1 1 1 1 513 9 1 "laumens" 1 776
"12735" "6" 2 19 1 2 1 1 "VWL" 1 4 "laumens" 0 -1 0 0 0 11 6 14 18 1 1 1 1 2735 9 1 "laumens" 1 759
"12736" "6" 2 19 1 2 1 1 "VWL" 1 5 "laumens" 0 -1 0 0 0 11 6 14 18 1 1 1 1 639 9 1 "laumens" 1 663
"12737" "6" 2 19 1 2 1 1 "VWL" 1 6 "laumens" 0 -1 0 0 0 11 6 14 18 1 1 1 1 664 9 1 "laumens" 1 704
"12738" "6" 2 19 1 2 1 1 "VWL" 1 7 "laumens" 0 -1 0 0 0 11 6 14 18 1 1 1 1 720 9 1 "laumens" 1 639
"12739" "6" 2 19 1 2 1 1 "VWL" 1 8 "laumens" 0 -1 0 0 0 11 6 14 18 1 1 1 1 695 9 1 "laumens" 1 744
"12740" "6" 2 19 1 2 1 1 "VWL" 1 9 "laumens" 0 -1 0 0 0 11 6 14 18 1 1 1 1 1201 9 1 "laumens" 1 623
"12741" "6" 2 19 1 2 1 1 "VWL" 2 0 "obacu" 0 -1 0 0 2 15 16 5 4 5 5 5 1 824 14 2 "obacu" 1 871
"12742" "6" 2 19 1 2 1 1 "VWL" 2 1 "obacu" 0 -1 0 0 2 15 16 5 4 5 5 5 1 600 7 9 "kiwehon" -1 5880
"12743" "6" 2 19 1 2 1 1 "VWL" 2 2 "obacu" 0 -1 0 0 2 15 16 5 4 5 5 5 1 823 23 14 "yosud" 0 2470
"12744" "6" 2 19 1 2 1 1 "VWL" 2 3 "obacu" 0 -1 0 0 2 15 16 5 4 5 5 5 1 672 14 2 "obacu" 1 863
"12745" "6" 2 19 1 2 1 1 "VWL" 2 4 "obacu" 0 -1 0 0 2 15 16 5 4 5 5 5 1 552 14 2 "obacu" 1 767
"12746" "6" 2 19 1 2 1 1 "VWL" 2 5 "obacu" 0 -1 0 0 2 15 16 5 4 5 5 5 1 1231 14 2 "obacu" 1 1536
"12747" "6" 2 19 1 2 1 1 "VWL" 2 6 "obacu" 0 -1 0 0 2 15 16 5 4 5 5 5 0 2128 14 2 "obacu" 1 4047
"12748" "6" 2 19 1 2 1 1 "VWL" 2 7 "obacu" 0 -1 0 0 2 15 16 5 4 5 5 5 1 1016 14 2 "obacu" 1 695
"12749" "6" 2 19 1 2 1 1 "VWL" 2 8 "obacu" 0 -1 0 0 2 15 16 5 4 5 5 5 1 825 14 2 "obacu" 1 680
"12750" "6" 2 19 1 2 1 1 "VWL" 2 9 "obacu" 0 -1 0 0 2 15 16 5 4 5 5 5 1 513 14 2 "obacu" 1 1088
"12751" "6" 2 19 1 2 1 1 "VWL" 3 0 "hilejin" 0 -1 0 0 23 20 13 12 21 8 6 4 1 1502 4 3 "hilejin" 1 2391
"12752" "6" 2 19 1 2 1 1 "VWL" 3 1 "hilejin" 0 -1 0 0 23 20 13 12 21 8 6 4 1 974 4 3 "hilejin" 1 1976
"12753" "6" 2 19 1 2 1 1 "VWL" 3 2 "hilejin" 0 -1 0 0 23 20 13 12 21 8 6 4 1 1055 4 3 "hilejin" 1 1968
"12754" "6" 2 19 1 2 1 1 "VWL" 3 3 "hilejin" 0 -1 0 0 23 20 13 12 21 8 6 4 1 871 4 3 "hilejin" 1 2127
"12755" "6" 2 19 1 2 1 1 "VWL" 3 4 "hilejin" 0 -1 0 0 23 20 13 12 21 8 6 4 1 1071 4 3 "hilejin" 1 1768
"12756" "6" 2 19 1 2 1 1 "VWL" 3 5 "hilejin" 0 -1 0 0 23 20 13 12 21 8 6 4 1 671 4 3 "hilejin" 1 1248
"12757" "6" 2 19 1 2 1 1 "VWL" 3 6 "hilejin" 0 -1 0 0 23 20 13 12 21 8 6 4 1 551 4 3 "hilejin" 1 1614
"12758" "6" 2 19 1 2 1 1 "VWL" 3 7 "hilejin" 0 -1 0 0 23 20 13 12 21 8 6 4 1 622 4 3 "hilejin" 1 2503
"12759" "6" 2 19 1 2 1 1 "VWL" 3 8 "hilejin" 0 -1 0 0 23 20 13 12 21 8 6 4 1 950 4 3 "hilejin" 1 784
"12760" "6" 2 19 1 2 1 1 "VWL" 3 9 "hilejin" 0 -1 0 0 23 20 13 12 21 8 6 4 1 679 4 3 "hilejin" 1 927
"12761" "6" 2 19 1 2 1 1 "VWL" 4 0 "botuyn" 0 -1 0 0 10 7 1 24 3 1 1 1 1 2832 23 14 "yosud" 0 5847
"12762" "6" 2 19 1 2 1 1 "VWL" 4 1 "botuyn" 0 -1 0 0 10 7 1 24 3 1 1 1 1 663 1 4 "botuyn" 1 896
"12763" "6" 2 19 1 2 1 1 "VWL" 4 2 "botuyn" 0 -1 0 0 10 7 1 24 3 1 1 1 1 695 1 4 "botuyn" 1 1208
"12764" "6" 2 19 1 2 1 1 "VWL" 4 3 "botuyn" 0 -1 0 0 10 7 1 24 3 1 1 1 1 568 1 4 "botuyn" 1 753
"12765" "6" 2 19 1 2 1 1 "VWL" 4 4 "botuyn" 0 -1 0 0 10 7 1 24 3 1 1 1 1 551 1 4 "botuyn" 1 991
"12766" "6" 2 19 1 2 1 1 "VWL" 4 5 "botuyn" 0 -1 0 0 10 7 1 24 3 1 1 1 1 617 1 4 "botuyn" 1 1031
"12767" "6" 2 19 1 2 1 1 "VWL" 4 6 "botuyn" 0 -1 0 0 10 7 1 24 3 1 1 1 0 1399 1 4 "botuyn" 1 783
"12768" "6" 2 19 1 2 1 1 "VWL" 4 7 "botuyn" 0 -1 0 0 10 7 1 24 3 1 1 1 1 1703 1 4 "botuyn" 1 591
"12769" "6" 2 19 1 2 1 1 "VWL" 4 8 "botuyn" 0 -1 0 0 10 7 1 24 3 1 1 1 1 840 1 4 "botuyn" 1 744
"12770" "6" 2 19 1 2 1 1 "VWL" 4 9 "botuyn" 0 -1 0 0 10 7 1 24 3 1 1 1 1 1351 1 4 "botuyn" 1 711
"12771" "6" 2 19 1 2 1 1 "VWL" 5 0 "sleshen" 0 -1 0 0 19 15 12 23 9 1 1 1 1 942 18 5 "sleshen" 1 1176
"12772" "6" 2 19 1 2 1 1 "VWL" 5 1 "sleshen" 0 -1 0 0 19 15 12 23 9 1 1 1 1 1392 18 5 "sleshen" 1 792
"12773" "6" 2 19 1 2 1 1 "VWL" 5 2 "sleshen" 0 -1 0 0 19 15 12 23 9 1 1 1 1 1183 18 5 "sleshen" 1 871
"12774" "6" 2 19 1 2 1 1 "VWL" 5 3 "sleshen" 0 -1 0 0 19 15 12 23 9 1 1 1 1 919 18 5 "sleshen" 1 759
"12775" "6" 2 19 1 2 1 1 "VWL" 5 4 "sleshen" 0 -1 0 0 19 15 12 23 9 1 1 1 1 585 18 5 "sleshen" 1 1030
"12776" "6" 2 19 1 2 1 1 "VWL" 5 5 "sleshen" 0 -1 0 0 19 15 12 23 9 1 1 1 1 2056 18 5 "sleshen" 1 799
"12777" "6" 2 19 1 2 1 1 "VWL" 5 6 "sleshen" 0 -1 0 0 19 15 12 23 9 1 1 1 1 951 18 5 "sleshen" 1 886
"12778" "6" 2 19 1 2 1 1 "VWL" 5 7 "sleshen" 0 -1 0 0 19 15 12 23 9 1 1 1 1 1032 18 5 "sleshen" 1 575
"12779" "6" 2 19 1 2 1 1 "VWL" 5 8 "sleshen" 0 -1 0 0 19 15 12 23 9 1 1 1 1 1366 18 5 "sleshen" 1 959
